Address,Name,CAP,City,Region Code,Region,Latitude,Longitude,ID
"Piazza Carlo Alberto, 1,POZZATI S.N.C. DI ALBARELLO ANDREA & C.,10041,CARIGNANO,10,PIEMONTE,""44,8516701775873"",""7,66470250914537""",,,,,,,,KNQ729
"Piazza Carlo Alberto, 1,POZZATI,10041,CARIGNANO,10,PIEMONTE,""44,8516701775873"",""7,66470250914537""",,,,,,,,EBO871
"Strada del Porto, 171/a,SAN BERNARDO,10022,CARMAGNOLA,10,PIEMONTE,""44,8516701775873"",""7,66470250914537""",,,,,,,,RZI713
"Corso Italia, 15/A,SAN GIUSEPPE,10040,PIOBESI TORINESE,10,PIEMONTE,""44,9206026277768"",""7,60351636106138""",,,,,,,,OCV651
"Via Valobra, 149,APPENDINO,10022,CARMAGNOLA,10,PIEMONTE,""44,8460900363234"",""7,71958743496304""",,,,,,,,YMD494
"Via Valobra, 149,APPENDINO S.A.S.,10022,CARMAGNOLA,10,PIEMONTE,""44,8460900363234"",""7,71958743496304""",,,,,,,,UYV716
"Via San Giovanni Bosco, 5,LANZOTTI,10040,LOMBRIASCO,10,PIEMONTE,""44,8439810046077"",""7,63599833266905""",,,,,,,,PPL393
"Via Torino, 41,FUOCO,10040,OSASIO,10,PIEMONTE,""44,87185000000000"",""7,604350000000000""",,,,,,,,GCI739
"Piazza Libertà, 8,FARMACIA COMUNALE,10029,VILLASTELLONE,10,PIEMONTE,""44,92227"",""7,74052""",,,,,,,,LEN112
"Piazza Libert, 8,COMUNALE 03 DI CHIERIFARMA SRL,10029,VILLASTELLONE,10,PIEMONTE,""44,92227"",""7,74052""",,,,,,,,PKO259
"Piazza Libertà, 8,Comunale 03 Di Chierifarma Srl,10029,VILLASTELLONE,10,PIEMONTE,""44,92227"",""7,74052""",,,,,,,,LBA762
"Piazza Libertà, 8,AUDERO ORNELLA,10029,VILLASTELLONE,10,PIEMONTE,""44,92227"",""7,74052""",,,,,,,,ERZ656
"Piazza Vittorio Emanuele II, 1,MALDINI DELLE DR.SSE MARTIGNONI SNC,10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,FRC155
"Strada Genova, 193,CASTELVECCHIO DI EREDI MOSSO SDF,10024,MONCALIERI,10,PIEMONTE,""44,9979549743603"",""7,70212061466425""",,,,,,,,RAM272
"Strada Genova, 193,CASTELVECCHIO SNC DI ANDREA PARACCHI E CARLO PERNIGOTTI,10024,MONCALIERI,10,PIEMONTE,""44,9979549743603"",""7,70212061466425""",,,,,,,,MAM441
"Strada Carignano, 72,PREMI,10024,MONCALIERI,10,PIEMONTE,""44,9800832"",""7,670433300000000""",,,,,,,,EIJ479
"Via Cristoforo Colombo, 2,""PESCE DI PESCE MARCO, PESCE EDILIO & C. SAS"",10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,WGM488
"Via Cristoforo Colombo, 2,""SUPERGA DI FARMACIE PESCE DI PESCE MARCO, PESCE EDILIO & C. SAS"",10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,QRE370
"Via Cristoforo Colombo, 2,BORGO NAVILE,10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,DXE226
"Via Cosmonauti, 2,SANT' ALBERTO,10028,TROFARELLO,10,PIEMONTE,""44,9810879357586"",""7,75115807928312""",,,,,,,,MXT267
"Via Cosmonauti, 2,SANT'ALBERTO,10028,TROFARELLO,10,PIEMONTE,""44,9810879357586"",""7,75115807928312""",,,,,,,,ZQH513
"Corso Roma, 24,SANTA MARIA,10024,MONCALIERI,10,PIEMONTE,""45,0035445653529"",""7,67493388150507""",,,,,,,,JXL339
"Strada Carignano, 13,CERIANA RUSSO,10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,PUK103
"Via Tenivelli, 3/A,PARIZIA,10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,SKM532
"Piazza Piazza Failla, 6/C,Farmacia Parizia,10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,CEF195
"Via Roma, 2,TRISOGLIO SNC DEL DR. CASSINELLI ROBERTO E C.,10028,TROFARELLO,10,PIEMONTE,""44,9821388118723"",""7,73786643501108""",,,,,,,,QLB646
"Via Beria, 3,SAN MARTINO DELLA DR.SSA GIANNANTONI LAURA,10020,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,OJN126
"Via Beria, 3,SAN MARTINO DELLA DR.SSA GIANNANTONI LAURA,10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,TCD528
"Via Beria, 3,SAN MARTINO Vellano,10020,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,UVV245
"Corso Roma, 45/6,SUPERGA,10024,MONCALIERI,10,PIEMONTE,""45,0035445653529"",""7,67493388150507""",,,,,,,,HMK358
"Corso Roma, 46,""SUPERGA DI FARMACIE PESCE DI PESCE MARCO, PESCE EDILIO & C. SAS"",10024,MONCALIERI,10,PIEMONTE,""45,0035445653529"",""7,67493388150507""",,,,,,,,FEI740
"Corso Roma, 45/6,""BORGO NAVILE DI FARMACIE PESCE DI PESCE MARCO, PESCE EDILIO & C. SAS"",10024,MONCALIERI,10,PIEMONTE,""45,0035445653529"",""7,67493388150507""",,,,,,,,YXC856
"Corso Roma, 45/6,""PESCE DI PESCE MARCO, PESCE EDILIO & C. SAS"",10024,MONCALIERI,10,PIEMONTE,""45,0035445653529"",""7,67493388150507""",,,,,,,,OPA435
"Via Sestriere, 30,SAN PIETRO,10024,MONCALIERI,10,PIEMONTE,""45,0137267"",""7,6600294""",,,,,,,,CEG639
"Via Belli, 14,STORICA LA LOGGIA DI GALENICA SNC DEI DR.I VILLATA F. E GALLETTO F.,10040,LA LOGGIA,10,PIEMONTE,""44,9534567925654"",""7,6756948006144""",,,,,,,,QCO526
"Viale Martiri Della Libertà, 4,Storica La Loggia Di Galenica Snc Dei Dr.i Villata F. E Galletto F.,10040,LA LOGGIA,10,PIEMONTE,""44,9534567925654"",""7,6756948006144""",,,,,,,,BRE488
"Viale Martiri della Libert, 4,STORICA LA LOGGIA DI GALENICA SNC DEI DR.I VILLATA F. E GALLETTO F.,10040,LA LOGGIA,10,PIEMONTE,""44,9534567925654"",""7,6756948006144""",,,,,,,,JBG262
"Strada Genova, 47,MAGNANI,10024,MONCALIERI,10,PIEMONTE,""44,9979549743603"",""7,70212061466425""",,,,,,,,VES826
"Via Torino, 71,SANTA MONICA,10024,MONCALIERI,10,PIEMONTE,""45,0003354686768"",""7,65316251592759""",,,,,,,,MLL927
"Strada Torino,71,SANTA MONICA,10024,MONCALIERI,10,PIEMONTE,""45,0003354686768"",""7,65316251592759""",,,,,,,,XRK293
"Strada Genova, 264,MORIONDO DI EUROFARMACIA SAS DEL DOTT. TORGANI ROBERTO,10024,MONCALIERI,10,PIEMONTE,""44,9979549743603"",""7,70212061466425""",,,,,,,,KZO127
"Corso Roma, 91,SAN MATTEO,10024,MONCALIERI,10,PIEMONTE,""45,0035445653529"",""7,67493388150507""",,,,,,,,COR751
"Corso Roma, 91,Farmacia San Matteo Di Rigazzi Maurizia,10024,MONCALIERI,10,PIEMONTE,""45,0035445653529"",""7,67493388150507""",,,,,,,,PHM559
"Strada Stupinigi, 14,DE GRAZIA,10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,SGK534
"Strada Stupinigi, 14,DE GRAZIA DI FABRIZIA ACTIS DATO,10024,MONCALIERI,10,PIEMONTE,""44,9883699652112"",""7,70255570420877""",,,,,,,,TSD272
"Via Torino, 137,DALLOCCHIO,10042,NICHELINO,10,PIEMONTE,""44,9945310034872"",""7,64631883577403""",,,,,,,,TMC698
"Via Torino, 137,Farmacia Dallocchio Di Albireo Sas Di Amateis Giovanni & C.,10042,NICHELINO,10,PIEMONTE,""44,9945310034872"",""7,64631883577403""",,,,,,,,SIM156
"Via Moncenisio, 38/5,COMUNALE 1,10042,NICHELINO,10,PIEMONTE,""44,9901213189303"",""7,62394737692459""",,,,,,,,LND919
"Via Torino, 224,DELLA STAZIONE BORELLO CLAUDIO,10042,NICHELINO,10,PIEMONTE,""44,9945310034872"",""7,64631883577403""",,,,,,,,YMY917
"Via Torino, 224,FARMACIA BORELLO SRL,10042,NICHELINO,10,PIEMONTE,""44,9945310034872"",""7,64631883577403""",,,,,,,,IES190
"Via Michelangelo Buonarroti, 1,SANT'EDOARDO,10042,NICHELINO,10,PIEMONTE,""45,0032938561496"",""7,64764334087483""",,,,,,,,KBC907
"Via Pellico, 1,SAN LORENZO DI MONDINO DOTT. STEFANO,10060,NONE,10,PIEMONTE,""44,9400750829374"",""7,54895435062699""",,,,,,,,PTF855
"Via Pellico, 1,SAN LORENZO,10060,NONE,10,PIEMONTE,""44,9400750829374"",""7,54895435062699""",,,,,,,,CTN729
"Largo delle Alpi, 16,DEBOUCHE' GARINO MICHELINO,10042,NICHELINO,10,PIEMONTE,""45,00177"",""7,63198""",,,,,,,,LVE756
"Via S.G. Cottolengo, 42,CAVALLERA SNC DEL DOTTO ANTONIO CAVALLERA E C.,10048,VINOVO,10,PIEMONTE,""44,9474905"",""7,634188600000000""",,,,,,,,UEP138
"Via S.G. Cottolengo, 42,CAVALLERA,10048,VINOVO,10,PIEMONTE,""44,9474905"",""7,634188600000000""",,,,,,,,SSM567
"Piazza A. Moro, 50,COMUNALE 2,10042,NICHELINO,10,PIEMONTE,""44,9901213189303"",""7,62394737692459""",,,,,,,,VYH175
"Piazza SELLA, 6,SAN CARLO DI FARMACIA LAMARMORA SNC,10060,CANDIOLO,10,PIEMONTE,""44,9639671824429"",""7,57834408281409""",,,,,,,,BZI840
"Via Torino, 8,SAN CARLO DI GIOVANNA E STEFANO SPIRITO SNC,10060,CANDIOLO,10,PIEMONTE,""44,9639671824429"",""7,57834408281409""",,,,,,,,YTD740
"Via Torino, 8,SAN CARLO DI  STEFANO SPIRITO & C. S.A.S.,10060,CANDIOLO,10,PIEMONTE,""44,9639671824429"",""7,57834408281409""",,,,,,,,UZM617
"Via Torino, 106,ERBETTA,10042,NICHELINO,10,PIEMONTE,""44,9945310034872"",""7,64631883577403""",,,,,,,,JLE944
"Via Torino, 106,Farmacia Erbetta Di Albireo Sas Di Amateis Giovanni & C.,10042,NICHELINO,10,PIEMONTE,""44,9945310034872"",""7,64631883577403""",,,,,,,,FED531
"Via Torino, 20/c,SANGONE SNC DI RANZA DONATELLA E GRILLI SILVIA,10042,NICHELINO,10,PIEMONTE,""44,9945310034872"",""7,64631883577403""",,,,,,,,XDT112
"Piazza Luigi Rey, 22,San Martino,10048,VINOVO,10,PIEMONTE,""44,9553835791233"",""7,62897093054453""",,,,,,,,GVR221
"Piazza Luigi Rey, 22,SAN MARTINO,10048,VINOVO,10,PIEMONTE,""44,9553835791233"",""7,62897093054453""",,,,,,,,VFG182
"Via Giusti, 56,LARGO GIUSTI,10042,NICHELINO,10,PIEMONTE,""44,9917749483205"",""7,65688963363641""",,,,,,,,ZUH476
"Via Giusti, 56,Farmacia Largo Giusti S.r.l.,10042,NICHELINO,10,PIEMONTE,""44,9917749483205"",""7,65688963363641""",,,,,,,,ELL192
"Via Giusti, 56,LARGO GIUSTI SNC DELLE DR.SSE MENZIO SILVANA E FERRARI M.M.GIUSEPPINA,10042,NICHELINO,10,PIEMONTE,""44,9917749483205"",""7,65688963363641""",,,,,,,,PJI217
"Via Roma, 65,MORETTO CHIMICA,10060,NONE,10,PIEMONTE,""44,9346734707528"",""7,544414113598""",,,,,,,,XXJ227
"Via Martiri della Liberta', 4,DELLA CROCIERA,10042,NICHELINO,10,PIEMONTE,""44,9990886"",""7,67843095""",,,,,,,,BDA243
"Viale Francia, 1/6,DELL'IPPODROMO,10048,VINOVO,10,PIEMONTE,""44,97058"",""7,617090000000000""",,,,,,,,NWK284
"Via Nigra, 42,RIVELLI,10080,BOSCONERO,10,PIEMONTE,""45,2641599"",""7,763982""",,,,,,,,XXF959
"Via Levone, 2/bis,SANTA MARIA SNC,10084,FORNO CANAVESE,10,PIEMONTE,""45,3451091758568"",""7,58369862808366""",,,,,,,,WMB713
"Via Levone, 2/bis,FARMACIA SANTA MARIA S.N.C. DI BERTINO ANTONELLA E FIGLI,10084,FORNO CANAVESE,10,PIEMONTE,""45,3451091758568"",""7,58369862808366""",,,,,,,,IGX218
"Via Levone, 2/bis,BENSO SNC DI BENSO GIANCARLO E C.,10084,FORNO CANAVESE,10,PIEMONTE,""45,3451091758568"",""7,58369862808366""",,,,,,,,ETC764
"Via Ivrea, 61,""GARELLI SNC DEI DR.I GARELLI ENRICO, CHIARA E FRANCESCO"",10086,RIVAROLO CANAVESE,10,PIEMONTE,""45,332892097307"",""7,72524356857195""",,,,,,,,HXO824
"Via Ivrea, 61,DELL'OSPEDALE,10086,RIVAROLO CANAVESE,10,PIEMONTE,""45,332892097307"",""7,72524356857195""",,,,,,,,ZGD444
"Via Roma, 79,SAN LUCA della d.ssa Cappato Barbara Sara & C.,10080,LOCANA,10,PIEMONTE,""45,4363072592369"",""7,41062199537998""",,,,,,,,SZB610
"Via Roma, 79,SAN LUCA,10080,LOCANA,10,PIEMONTE,""45,4363072592369"",""7,41062199537998""",,,,,,,,IZE485
"Via Roma, 79,Farmacia San Luca S.r.l.,10080,LOCANA,10,PIEMONTE,""45,4363072592369"",""7,41062199537998""",,,,,,,,RVH144
"Via Roma, 79,Farmacia San Luca Hippo 8 Farma S.r.l.,10080,LOCANA,10,PIEMONTE,""45,4363072592369"",""7,41062199537998""",,,,,,,,PUM203
"Via Giuseppe Mazzini, 38,FARMACIA VALLERO S.N.C. DI VALLERO MONICA E C. SIGLABILE FARMACIA VALLERO S.N.C.,10087,VALPERGA,10,PIEMONTE,""45,3697864"",""7,6589281""",,,,,,,,HAF343
"Via Giuseppe Mazzini, 32,VALLERO,10087,VALPERGA,10,PIEMONTE,""45,3697864"",""7,6589281""",,,,,,,,TKG178
"Via Giuseppe Mazzini, 38,VALLERO,10087,VALPERGA,10,PIEMONTE,""45,3697864"",""7,6589281""",,,,,,,,LRH377
"Piazza Resistenza, 4,ROSBOCH ROSANGELA,10082,CUORGNE',10,PIEMONTE,""45,3963888"",""7,6557211""",,,,,,,,AZN294
"Piazza Resistenza, 4,FARMACIA ROSBOCH S.N.C. DELLE DOTT.SSE ROSANGELA ROSBOCH E CECILIA NIGRA,10082,CUORGNE',10,PIEMONTE,""45,3963888"",""7,6557211""",,,,,,,,QCD644
"Piazza Resistenza, 4,ROSBOCH DR.SSA ROSANGELA,10082,CUORGNE',10,PIEMONTE,""45,3963888"",""7,6557211""",,,,,,,,IEB527
"Via Locana, 68,Farmacia Peila Della Dott.ssa Peila Rosangela,10080,SPARONE,10,PIEMONTE,""45,41363"",""7,54332""",,,,,,,,NWO814
"Via Locana, 68,BERTOLDO,10080,SPARONE,10,PIEMONTE,""45,41363"",""7,54332""",,,,,,,,BDN103
"Via Garibaldi, 20,EREDI BERTOTTI LUIGI SDF,10082,CUORGNE',10,PIEMONTE,""45,3996776777677"",""7,63213221129779""",,,,,,,,BBW851
"Via Garibaldi, 20,EREDI BERTOTTI DR. LUIGI,10082,CUORGNE',10,PIEMONTE,""45,3996776777677"",""7,63213221129779""",,,,,,,,HXR349
"Via Garibaldi, 20,BERTOTTI DI BERTOTTI SILVIA,10082,CUORGNE',10,PIEMONTE,""45,3996776777677"",""7,63213221129779""",,,,,,,,BJC711
"Via Roscio, 6,FARMACIA BRANNETTI,10085,PONT-CANAVESE,10,PIEMONTE,""45,4331361764066"",""7,58411094331068""",,,,,,,,DZK680
"Via Roscio, 3,SABATO,10085,PONT-CANAVESE,10,PIEMONTE,""45,4331361764066"",""7,58411094331068""",,,,,,,,CER308
"Piazza Craveri, 4,CORBILETTO,10085,PONT-CANAVESE,10,PIEMONTE,""45,4331361764066"",""7,58411094331068""",,,,,,,,RNP529
"Via Ivrea, 5,CENTRALE SNC DI LERDA MARIA,10086,RIVAROLO CANAVESE,10,PIEMONTE,""45,332892097307"",""7,72524356857195""",,,,,,,,CBH439
"Via Torino, 16,S. SERENA DI GROSSO DOTT. SERENA,10040,LOMBARDORE,10,PIEMONTE,""45,2348817968726"",""7,72717715598974""",,,,,,,,ADM602
"Via Torino Beltrama, 16,S. SERENA DI GROSSO DOTT. SERENA,10040,LOMBARDORE,10,PIEMONTE,""45,2348817968726"",""7,72717715598974""",,,,,,,,GZF260
"Via Rosario, 20/C,ANTONINI MONICA,10080,FELETTO,10,PIEMONTE,""45,2953931933666"",""7,75845459743371""",,,,,,,,EXU941
"Piazza Boetto, 1,ANTICA VASARIO,10082,CUORGNE',10,PIEMONTE,""45,3996776777677"",""7,63213221129779""",,,,,,,,QIZ764
"Via Caporal Cattaneo, 9,BABANDO,10083,FAVRIA,10,PIEMONTE,""45,331178"",""7,691825""",,,,,,,,TKZ963
"Corso Ogliani, 28,CAMPESE DR.SSA LAURA E.C. S.N.C.,10080,RIVARA,10,PIEMONTE,""45,3265791215832"",""7,63178558231577""",,,,,,,,CQI573
"Corso Ogliani, 28,CAMPESE DI L. CAMPESE E C. SNC,10080,RIVARA,10,PIEMONTE,""45,3265791215832"",""7,63178558231577""",,,,,,,,WOJ905
"Corso Ogliani, 28,SAN PIETRO DI ROMA SAS DEL DR. RAVIOLO ROBERTO E C.,10080,RIVARA,10,PIEMONTE,""45,3265791215832"",""7,63178558231577""",,,,,,,,NHE300
"piazza Gozzano, 1,SAN PIETRO DI ROMA SAS DEL DR. RAVIOLO ROBERTO E C.,10080,RIVARA,10,PIEMONTE,""45,3265791215832"",""7,63178558231577""",,,,,,,,ZUJ925
"Via Matteotti, 8,AMATO,10080,SALASSA,10,PIEMONTE,""45,357477"",""7,690188000000000""",,,,,,,,MCX722
"Via Circonvallazione, 47,D'AURIA,10080,BUSANO,10,PIEMONTE,""45,32917"",""7,66064""",,,,,,,,ITQ271
"Via Roma, 8,SAN GIUSEPPE MAZZA GIUSEPPE,10080,RONCO CANAVESE,10,PIEMONTE,""45,5075085378977"",""7,49801954704518""",,,,,,,,NMO919
"Corso Costantino Nigra, 33,FARMACIA DORA SNC,10015,IVREA,10,PIEMONTE,""45,4646688"",""7,8723079""",,,,,,,,LQP793
"Corso Costantino Nigra, 33,DORA SNC DEL DR. FIORE EMILIO ANGELO & C.,10015,IVREA,10,PIEMONTE,""45,4646688"",""7,8723079""",,,,,,,,MXR893
"Corso Costantino Nigra, 33,DORA SNC DEI DR.I CUVERTINO RENATA MARIA E FIORE EMILIO ANGELO,10015,IVREA,10,PIEMONTE,""45,4646688"",""7,8723079""",,,,,,,,DJN392
"Corso Costantino Nigra, 33,Farmacia Dora S.a.s. Del Dottor Fiore Emilio Angelo & C.,10015,IVREA,10,PIEMONTE,""45,4646688"",""7,8723079""",,,,,,,,KID406
"Via Vittorio Veneto, 204,SAN GIORGIO DI LVR FARMA SAS- DR.SSA LO VERDE GIUSEPPINA PATRIZIA E C.,10010,LESSOLO,10,PIEMONTE,""45,4824838923665"",""7,82177850111116""",,,,,,,,UPU314
"Via Vittorio Veneto, 204,ROSSI DEGLI EREDI DR.SSA ROSSI EMILIA,10010,LESSOLO,10,PIEMONTE,""45,4824838923665"",""7,82177850111116""",,,,,,,,MGT694
"Via Vittorio Emanuele, 204,ROSSI,10010,LESSOLO,10,PIEMONTE,""45,4824838923665"",""7,82177850111116""",,,,,,,,THW147
"Strada Statale 26 della Valle D'Aosta, 22Aosta, 22,ANTICA FARM.DI SETTIMO DI AM.PHARM SNC DI FISCELLA A.MARIA E JON G.,10010,SETTIMO VITTONE,10,PIEMONTE,""45,567752496259"",""7,85662582544032""",,,,,,,,GIO743
"Strada Statale 26,  27,ANTICA FARM.DI SETTIMO DI AM.PHARM SNC DI FISCELLA A.MARIA E JON G.,10010,SETTIMO VITTONE,10,PIEMONTE,""45,567752496259"",""7,85662582544032""",,,,,,,,BAP329
"Via Crotta, 110,ORLACCHIO CIMADAMONE CLAUDIA,10010,CASCINETTE D'IVREA,10,PIEMONTE,""45,4786798789216"",""7,90510394048114""",,,,,,,,GEL360
"Via Circonvallazione, 4A-4B,BORGO NUOVO,10010,BANCHETTE,10,PIEMONTE,""45,4694117611265"",""7,87837377264312""",,,,,,,,BGG810
"Via Castellamonte, 18/d,BORGO NUOVO,10010,BANCHETTE,10,PIEMONTE,""45,4694117611265"",""7,87837377264312""",,,,,,,,ZXB638
"Via Circonvallazione, 4a-4b,Farmacia Borgo Nuovo S.a.s.,10010,BANCHETTE,10,PIEMONTE,""45,4694117611265"",""7,87837377264312""",,,,,,,,TPT674
"Via Principe Amedeo, 42,Farmacia Ducale Della Saci S.a.s. Della Dott.ssa Ponzetto Sabrina E C.,10011,AGLIE',10,PIEMONTE,""45,3658976631068"",""7,77589080428017""",,,,,,,,YDP603
"Via Principe Amedeo, 16,DUCALE DI BOLTRO DR. MARIA AUSILIA,10011,AGLIE',10,PIEMONTE,""45,3658976631068"",""7,77589080428017""",,,,,,,,OYX326
"Via Principe Amedeo, 16,FARMACIA BOLTRO DR. MARIA AUSILIA,10011,AGLIE',10,PIEMONTE,""45,3658976631068"",""7,77589080428017""",,,,,,,,JVX848
"Via Roma, 34/a,""D'AZEGLIO SNC DI PIOVERA GIORGIO, PIOVERA PAOLO E. E LUCCIONI ROSA M.G"",10010,AZEGLIO,10,PIEMONTE,""45,4255046904637"",""7,99422379227706""",,,,,,,,YSZ639
"Capitano Saudino, 2,NEBULONI,10010,CARAVINO,10,PIEMONTE,""45,3997174395201"",""7,96062937221294""",,,,,,,,FYE154
"Capitano Saudino, 2,Farmacia Dell'Aquila S.a.s. Della Dr.ssa Dell'Aquila Viola & C.,10010,CARAVINO,10,PIEMONTE,""45,3997174395201"",""7,96062937221294""",,,,,,,,MZY128
"Via Carecchio, 1,NEBULONI,10010,CARAVINO,10,PIEMONTE,""45,3997174395201"",""7,96062937221294""",,,,,,,,QDK592
"Capitano Saudino, 2,NEBULONI SAS DI NEBULONI DOTT. FRANCO E C.,10010,CARAVINO,10,PIEMONTE,""45,3997174395201"",""7,96062937221294""",,,,,,,,EDX554
"Corso Centrale, 6,FISCELLA DI A.M.PHARM SNC DEI DR.I FISCELLA ANNAMARIA E JON GIANLUCA,10010,CHIAVERANO,10,PIEMONTE,""45,4978424755263"",""7,90414124119172""",,,,,,,,TKU372
"Via Torino, 21,PERNIGOTTI,10013,BORGOFRANCO D'IVREA,10,PIEMONTE,""45,5141282011249"",""7,85031335650078""",,,,,,,,TMR228
"Via P. Educ, 52,GARELLI SNC,10081,CASTELLAMONTE,10,PIEMONTE,""45,4046786490916"",""7,71576259804567""",,,,,,,,TVH321
"Via P. Educ, 52,AIMONETTO,10081,CASTELLAMONTE,10,PIEMONTE,""45,4046786490916"",""7,71576259804567""",,,,,,,,FUW545
"Via Ivrea, 75,CIMADAMORE,10016,MONTALTO DORA,10,PIEMONTE,""45,49346018517"",""7,86255718462062""",,,,,,,,KNF891
"Via Piemonte, 6,SAN MARCO,10010,QUINCINETTO,10,PIEMONTE,""45,5570016417867"",""7,77824832260333""",,,,,,,,RPE787
"Via Massimo D'Azeglio, 3,MAZZINI,10081,CASTELLAMONTE,10,PIEMONTE,""45,3863463788498"",""7,70895650625595""",,,,,,,,DQI535
"Via Martinetti, 2,MAZZINI,10081,CASTELLAMONTE,10,PIEMONTE,""45,3863463788498"",""7,70895650625595""",,,,,,,,WME885
"Corso Vercelli, 113,ANTICA FARMACIA DELL'OSPEDALE DI GAIDA DOTT. MARIO GIOVANNI E C. SNC,10015,IVREA,10,PIEMONTE,""45,4673791"",""7,874797""",,,,,,,,EIF303
"Via  Torino, 150,PIOVERA DI PIOVERA DOTT. E. E C. SNC,10015,IVREA,10,PIEMONTE,""45,4598005407776"",""7,87742959934522""",,,,,,,,BSY899
"Corso D`Azeglio, 24,ROCCHIETTA DEL DOTT. LUDOVICO ROCCHIETTA E C. SNC,10015,IVREA,10,PIEMONTE,""45,4673791"",""7,874797""",,,,,,,,KIJ579
"Corso D`Azeglio, 24,F.CIA ROCCHIETTA SNC DI ROCCHIETTA GABRIELLA E C.,10015,IVREA,10,PIEMONTE,""45,4673791"",""7,874797""",,,,,,,,SUG567
"Corso Vittorio Emanuele II, 47,SAN LUCA DELLA DOTT.SSA CAPPATO BARBARA SARA & C.,10010,ALBIANO D'IVREA,10,PIEMONTE,""45,4318064659738"",""7,94396341256463""",,,,,,,,UTV852
"Corso Vittorio Emanuele II, 61,FRANZONE,10010,ALBIANO D'IVREA,10,PIEMONTE,""45,4318064659738"",""7,94396341256463""",,,,,,,,PCH430
"Corso Vittorio Emanuele Ii, 47,Farmacia San Luca S.r.l.,10010,ALBIANO D'IVREA,10,PIEMONTE,""45,4318064659738"",""7,94396341256463""",,,,,,,,RFF205
"Corso Vittorio Emanuele II, 53,SAN LUCA DELLA DOTT.SSA CAPPATO BARBARA SARA & C.,10010,ALBIANO D'IVREA,10,PIEMONTE,""45,4318064659738"",""7,94396341256463""",,,,,,,,IJM964
"Via Statale, 13,BEATA GETTO,10012,BOLLENGO,10,PIEMONTE,""45,4663266986399"",""7,94873695903967""",,,,,,,,JCO650
"Via STATALE, 13,FARMACIA BEATA GETTO DOTT.SSA ELSA,10012,BOLLENGO,10,PIEMONTE,""45,4663266986399"",""7,94873695903967""",,,,,,,,ZGN932
"Via Flecchia, 51,BAROLI,10010,PIVERONE,10,PIEMONTE,""45,448289"",""8,005777""",,,,,,,,XTU930
"Via Circonvallazione, 28/B,STRAGIOTTI SNC DELLE DOTT.SSE ORLANDO A. M. E FASANO L.,10015,IVREA,10,PIEMONTE,""45,4694117611265"",""7,87837377264312""",,,,,,,,LBT120
"Via Circonvallazione, 28/B,""STRAGIOTTI SNCDEU DR.I ORLANDO A. M., FASANO L. E  BARESI C."",10015,IVREA,10,PIEMONTE,""45,4694117611265"",""7,87837377264312""",,,,,,,,RBJ483
"Piazza Municipio, 1,QUERIO,10010,RUEGLIO,10,PIEMONTE,""45,4733558624392"",""7,7385371402836""",,,,,,,,RJW794
"Via Novareglia, 10,UBERTALLO,10080,VICO CANAVESE,10,PIEMONTE,""45,5256923964699"",""7,70283203964691""",,,,,,,,TAO210
"Via Trento, 58,TRAVAGLINI,10018,PAVONE CANAVESE,10,PIEMONTE,""45,440725323731"",""7,85491573451463""",,,,,,,,EHT915
"via circonvallazione, 100,TRAVAGLINI,10018,PAVONE CANAVESE,10,PIEMONTE,""45,440725323731"",""7,85491573451463""",,,,,,,,YWY259
"Via Aosta, 6/2,DI ANDRATE,10010,ANDRATE,10,PIEMONTE,""45,5461362545192"",""7,88594836004865""",,,,,,,,YOE204
"S.S.del Lago di Viverone 228, 3,SAN CAMILLO,10010,BUROLO,10,PIEMONTE,""45,4838365502369"",""7,92729578866996""",,,,,,,,HGD203
"S.s.del Lago Di Viverone 228, 3,Farmacia San Camillo,10010,BUROLO,10,PIEMONTE,""45,4838365502369"",""7,92729578866996""",,,,,,,,HNE827
"Via Vittorio Emanuele II, 73/b,DE BERNARDINIS,10030,VESTIGNE',10,PIEMONTE,""45,3889703573557"",""7,94038765504808""",,,,,,,,MCE750
"Via Torino, 43,DELL'OSPEDALE,10031,BORGOMASINO,10,PIEMONTE,""45,3874027429754"",""7,99097114310156""",,,,,,,,QES580
"Strada Provinciale Valchiusella, 2/2,VIGNANI,10010,ALICE SUPERIORE,10,PIEMONTE,""45,4662054165537"",""7,77518230201243""",,,,,,,,BSI237
