LotID,Manufacturer,Type,Name,Production Date,Expiration Date
95eC75B33d0b487674514940,Pfizer,mRNA,Comirnaty,2021-06-17,2021-12-01
793CFE905E2C795301073787,Pfizer,mRNA,Comirnaty,2020-11-09,2021-03-29
7737804bEFa8a57B18eA52eF,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-10,2021-05-03
27166222AeCcFBbEBc6B3Dea,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-25,2022-03-02
F7d3aCb5cE7e219977748685,Pfizer,mRNA,Comirnaty,2020-11-28,2021-04-25
436038Ada65F579560cBefa6,Moderna,mRNA,Mrna-1273,2021-05-09,2021-11-03
1038248669D26cB7cA6239af,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-26,2021-10-23
2Cb4d1ffFFe4743936218991,Pfizer,mRNA,Comirnaty,2021-02-06,2021-07-13
834036A7c9DB196350862eA3,Moderna,mRNA,Mrna-1273,2021-02-17,2021-07-30
263017C28C93231693bfAF51,Moderna,mRNA,Mrna-1273,2021-08-04,2021-12-25
De76BD1c8e89364004272889,Astrazeneca,Viral vector,Vaxzevria,2020-12-29,2021-06-19
f6b2ac8BC711968263195005,Astrazeneca,Viral vector,Vaxzevria,2020-12-30,2021-05-24
5aDFf41Ac8fb298293139329,Pfizer,mRNA,Comirnaty,2021-06-07,2021-11-14
6663473Bbd9d90120972f48D,Moderna,mRNA,Mrna-1273,2021-02-22,2021-08-14
83811004cf3225788118eC82,Moderna,mRNA,Mrna-1273,2021-02-06,2021-08-02
942197f85C86182199AdFCaf,Moderna,mRNA,Mrna-1273,2021-06-03,2021-11-05
fbCaACeC9eb3315339927716,Pfizer,mRNA,Comirnaty,2020-12-19,2021-06-02
0B30af92Cdc5391343487220,Pfizer,mRNA,Comirnaty,2021-08-31,2022-01-13
aBbc3C7F55c2708115005506,Pfizer,mRNA,Comirnaty,2021-09-27,2022-03-23
3413833e7Fd95b30551ffc09,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-14,2022-01-23
4431333ac43EcE71cE38Ac2c,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-26,2021-12-04
e6d1F241188c634984432442,Pfizer,mRNA,Comirnaty,2021-08-09,2022-02-05
Df0E2E0Cb77A792942977563,Pfizer,mRNA,Comirnaty,2021-08-24,2022-02-09
AeEE8B14AD27464133131637,Astrazeneca,Viral vector,Vaxzevria,2021-04-29,2021-10-23
875171bE3003935519b1ca67,Moderna,mRNA,Mrna-1273,2021-05-16,2021-10-05
0577C308d785946510422997,Astrazeneca,Viral vector,Vaxzevria,2021-05-25,2021-11-16
Fe9E43feE31b406463881902,Pfizer,mRNA,Comirnaty,2020-11-10,2021-04-15
489725533DF21672193c22aA,Moderna,mRNA,Mrna-1273,2020-11-28,2021-05-06
3899461FB8C4281F3dBF8aED,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-08,2021-10-18
29917309dd4A81400292A94E,Moderna,mRNA,Mrna-1273,2021-01-09,2021-06-15
96dE75BFefd4724521212658,Pfizer,mRNA,Comirnaty,2021-04-06,2021-09-28
dB606c93D413715538935715,Astrazeneca,Viral vector,Vaxzevria,2021-02-16,2021-07-29
54d8bdE70339582744606265,Astrazeneca,Viral vector,Vaxzevria,2020-11-09,2021-04-03
5917076d3ca3dFd248fB4E3B,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-03-06,2021-08-24
386351E6BaDB138299034Fd2,Moderna,mRNA,Mrna-1273,2020-12-15,2021-05-14
AdBcF3C20894352834209358,Astrazeneca,Viral vector,Vaxzevria,2021-01-06,2021-06-17
7730493F2CeCfF6BCA72a922,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-17,2021-11-29
5554747edAd3d6eB0977413E,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-10,2021-10-07
a8D149D54AD9317787480977,Pfizer,mRNA,Comirnaty,2021-01-11,2021-06-27
76cf8C12CA9c382909069438,Pfizer,mRNA,Comirnaty,2021-09-04,2022-02-09
6888179CEA47B2dDE7CcAEFb,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-09,2021-10-03
3B5CFd4D4c60879296033739,Astrazeneca,Viral vector,Vaxzevria,2021-02-11,2021-07-05
Fac68Fb3A0A4783422558172,Pfizer,mRNA,Comirnaty,2021-02-03,2021-07-05
3321783198Ae128D4BD8185C,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-03-19,2021-08-30
dFC2BdbDdcFb528081989947,Pfizer,mRNA,Comirnaty,2020-11-01,2021-03-25
39cf72bAA322513519205617,Pfizer,mRNA,Comirnaty,2021-06-16,2021-11-22
337188DdEA66647086d0dea3,Moderna,mRNA,Mrna-1273,2021-01-29,2021-06-27
3afA2eb45a38385603416979,Astrazeneca,Viral vector,Vaxzevria,2021-09-16,2022-02-16
b24BA0aBb328168532426466,Astrazeneca,Viral vector,Vaxzevria,2021-07-22,2021-12-06
4867234ba80B23Df96BAbb9b,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-05,2022-01-19
9980408A9B36a6ccBc0cc414,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-27,2021-11-18
d0BAc8d7f241113358825438,Astrazeneca,Viral vector,Vaxzevria,2021-01-22,2021-07-14
65709D4B2f84053069959230,Astrazeneca,Viral vector,Vaxzevria,2021-06-18,2021-11-05
2291607Bc7DFcaCda2F5F5ea,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-07,2022-01-31
Ea664138f5f1832846899427,Pfizer,mRNA,Comirnaty,2021-05-04,2021-10-22
4302690bd758353905E948f3,Moderna,mRNA,Mrna-1273,2020-11-05,2021-04-21
5fAf9deE82bF939453721267,Pfizer,mRNA,Comirnaty,2021-06-16,2021-12-03
149fCAC48386461886937551,Astrazeneca,Viral vector,Vaxzevria,2021-04-28,2021-10-09
8397553747Ad91d1CDEF62dA,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-12,2021-08-29
2aF5ac1ceedB669376902697,Pfizer,mRNA,Comirnaty,2021-05-28,2021-10-23
3634406Bf4C8778661E5B035,Moderna,mRNA,Mrna-1273,2021-05-04,2021-10-20
4fEbEd56d494581969645204,Astrazeneca,Viral vector,Vaxzevria,2020-12-01,2021-04-25
5035914cB902CD4D4695Ad3c,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-24,2021-12-26
294581b1CeF1317875568EF2,Moderna,mRNA,Mrna-1273,2021-07-20,2021-12-03
9b6061B8aaeD813448350409,Pfizer,mRNA,Comirnaty,2021-07-31,2022-01-22
fD19d12fbb72676264074626,Astrazeneca,Viral vector,Vaxzevria,2020-12-03,2021-05-01
870827e48d4f52010456cB8a,Moderna,mRNA,Mrna-1273,2021-04-03,2021-08-17
585199c5cEf9234196A48E2a,Moderna,mRNA,Mrna-1273,2021-03-25,2021-09-11
aDba68abDABc167422021293,Pfizer,mRNA,Comirnaty,2021-08-11,2022-01-29
1A55b18E3742315730017988,Pfizer,mRNA,Comirnaty,2021-09-14,2022-03-08
8768160F982b7B6D2d43FFc6,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-15,2022-02-03
67465264bbcB8Ddd11BAC4D7,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-30,2021-11-27
ccbdFA9CCD24434246218291,Astrazeneca,Viral vector,Vaxzevria,2020-12-01,2021-04-29
F874aa137B38337948341029,Astrazeneca,Viral vector,Vaxzevria,2020-11-03,2021-05-01
25BfBAab7A94568300430380,Astrazeneca,Viral vector,Vaxzevria,2021-03-27,2021-09-19
ad5e4ABa5567621177944114,Astrazeneca,Viral vector,Vaxzevria,2020-12-04,2021-05-01
944065d4D0263293046384B1,Moderna,mRNA,Mrna-1273,2021-08-15,2022-02-06
1795527eCF1cB34b24D6C08e,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-27,2021-07-12
4650006fBcaC18981752AE98,Moderna,mRNA,Mrna-1273,2021-03-07,2021-08-23
727082A7A0da24635920dDfB,Moderna,mRNA,Mrna-1273,2020-11-28,2021-04-29
cAcEae1A8eed274189086316,Pfizer,mRNA,Comirnaty,2021-06-22,2021-11-07
954895b351A6952908EbaaEA,Moderna,mRNA,Mrna-1273,2021-04-11,2021-09-18
943671904A3C457AB8ebdeEa,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-03-02,2021-08-06
8EB0CE218D33378135257914,Astrazeneca,Viral vector,Vaxzevria,2021-04-03,2021-09-28
AbF2d7b738b0755404345472,Pfizer,mRNA,Comirnaty,2021-06-09,2021-11-14
618588508D4094512904f931,Moderna,mRNA,Mrna-1273,2020-12-11,2021-05-17
AA6cF5Ddf473793924554101,Astrazeneca,Viral vector,Vaxzevria,2021-02-15,2021-07-22
6340990dfB52C7828EEDc9E8,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-03-26,2021-08-15
3437893abD275512b63E9aad,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-02,2021-04-03
8101276E4B87baE965cA0DcE,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-15,2021-06-06
b233c68bBC75974784352770,Astrazeneca,Viral vector,Vaxzevria,2020-12-31,2021-05-31
01B1409fa313829363822490,Astrazeneca,Viral vector,Vaxzevria,2021-04-16,2021-09-18
7AF7b34a9eE5738963896152,Pfizer,mRNA,Comirnaty,2021-04-26,2021-10-01
8B7aAD8EA2fF961157381376,Pfizer,mRNA,Comirnaty,2021-07-09,2021-11-30
730028775Bd1BaBB52AA0cDb,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-21,2021-04-22
Ef42C0DBad55834892014393,Astrazeneca,Viral vector,Vaxzevria,2021-02-17,2021-07-31
a2ac7dDF5Bda483598806131,Pfizer,mRNA,Comirnaty,2021-06-16,2021-11-07
21677292e52fB5DcDC374cD5,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-08,2021-06-26
583938fDe3cf751788C9CadA,Moderna,mRNA,Mrna-1273,2021-01-27,2021-07-23
6202663aA6F8AD2AF57eCBd5,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-14,2021-04-06
3e88b84EF597696998922418,Astrazeneca,Viral vector,Vaxzevria,2021-07-01,2021-12-25
97837867B3Dc815Bdf17dbad,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-21,2022-02-25
5392735275E715c2bd5e00bD,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-25,2021-09-25
Bfcd4bdcdfB0404015283664,Pfizer,mRNA,Comirnaty,2021-05-29,2021-10-21
37790313a36EEE78Dc2D1C32,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-05,2021-05-26
245448b89761669306F969ba,Moderna,mRNA,Mrna-1273,2020-12-10,2021-06-01
6227514139Acf4a41fc4ADf5,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-14,2021-06-05
1af6b5cFe6EC572148790171,Pfizer,mRNA,Comirnaty,2021-01-18,2021-06-29
b6Fb9394181E805931668161,Pfizer,mRNA,Comirnaty,2020-11-19,2021-05-05
97851250Ff68f95F42fcfdf1,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-04,2021-07-15
78617431E261421858f1EdDC,Moderna,mRNA,Mrna-1273,2021-07-29,2021-12-21
1517556d25dF338806bAa1F7,Moderna,mRNA,Mrna-1273,2021-03-21,2021-09-12
2EeeEbf30C8d789103274013,Pfizer,mRNA,Comirnaty,2021-09-08,2022-01-29
900398ff60ea301680EaD3bd,Moderna,mRNA,Mrna-1273,2021-04-14,2021-09-19
226679AeaBeF141175EA37F8,Moderna,mRNA,Mrna-1273,2021-08-21,2022-02-09
b99128e913D1704233284047,Pfizer,mRNA,Comirnaty,2021-08-10,2021-12-28
5004268A6DCa4CCAE6aeda97,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-10,2021-12-11
97D49CD1aa74461873229345,Astrazeneca,Viral vector,Vaxzevria,2021-07-04,2021-11-22
772174FdD0565131650cA2CC,Moderna,mRNA,Mrna-1273,2021-02-03,2021-07-13
961414167f3E3eBbFF9DCF5a,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-21,2021-07-19
650687cD0B93969836EF02d9,Moderna,mRNA,Mrna-1273,2021-06-05,2021-10-23
5EA71BDFFbD1378508278406,Pfizer,mRNA,Comirnaty,2020-11-21,2021-04-22
C905DdBAf229338232245050,Astrazeneca,Viral vector,Vaxzevria,2021-08-30,2022-02-17
aC4efF792D98722949544813,Astrazeneca,Viral vector,Vaxzevria,2021-07-20,2021-12-13
267873E34CA3775349BEd4Ff,Moderna,mRNA,Mrna-1273,2021-09-05,2022-01-29
663778256adC7b001d4eD9ce,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-06,2021-11-25
Fdf1BD0D7d57249005321462,Astrazeneca,Viral vector,Vaxzevria,2020-11-05,2021-04-04
360455DecC305355324E1C2f,Moderna,mRNA,Mrna-1273,2021-06-05,2021-10-30
6625821b30fB3026125AbacF,Moderna,mRNA,Mrna-1273,2021-08-03,2022-01-12
76115564eDBd57f4C0A42b99,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-07,2021-06-04
EdaFd4D9BcD1462962409638,Pfizer,mRNA,Comirnaty,2021-07-24,2021-12-23
21443908cCf6E86CCBb62EEf,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-30,2021-12-18
948806d32Fe85373696f8fD5,Moderna,mRNA,Mrna-1273,2020-12-24,2021-06-01
86654477952B3185911FcC3f,Moderna,mRNA,Mrna-1273,2021-07-29,2022-01-15
968905A9535C3392021baE1b,Moderna,mRNA,Mrna-1273,2021-08-10,2022-01-30
f082D2b5Ca36611514779714,Astrazeneca,Viral vector,Vaxzevria,2021-05-02,2021-10-01
aB1Dd5F8ae46886057331025,Astrazeneca,Viral vector,Vaxzevria,2021-05-24,2021-11-12
502151bdCb22598936F7cf6a,Moderna,mRNA,Mrna-1273,2021-03-02,2021-07-25
FDAff73F6659335330974965,Astrazeneca,Viral vector,Vaxzevria,2021-04-30,2021-10-22
F4857b3ad692008889923294,Astrazeneca,Viral vector,Vaxzevria,2020-12-09,2021-05-01
1596680eA192CB69f6bEFFD8,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-18,2021-11-28
943703d16fbA367970Bc28Db,Moderna,mRNA,Mrna-1273,2021-06-10,2021-12-04
Cf123Da4FEaC821423704767,Pfizer,mRNA,Comirnaty,2021-03-29,2021-09-25
2205932C4eD6C5e1639D4ed3,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-13,2021-08-07
fFDf2F9d1ECF966848811618,Pfizer,mRNA,Comirnaty,2021-02-10,2021-07-18
8120184D8ce6Dba8cBb5fd5B,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-30,2022-02-18
9416425cD2b53eeB2ac2e0aF,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-26,2021-12-04
2cd226ABB020377253953668,Astrazeneca,Viral vector,Vaxzevria,2021-05-17,2021-10-25
2821989BCf4cAD946AEeECFe,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-07,2021-06-04
ED3a1EAC3aa9980996251347,Pfizer,mRNA,Comirnaty,2021-02-12,2021-07-25
B1E7AaB30c58640182911776,Astrazeneca,Viral vector,Vaxzevria,2021-04-19,2021-10-13
BE0bc7BEDfcA712332086272,Pfizer,mRNA,Comirnaty,2021-04-02,2021-08-19
6c4eedbEfe37945566822234,Astrazeneca,Viral vector,Vaxzevria,2021-03-06,2021-08-28
799453c8bc9E727263aaFDfB,Moderna,mRNA,Mrna-1273,2021-03-18,2021-08-09
10fDA6ABe71D151481172996,Pfizer,mRNA,Comirnaty,2021-09-16,2022-02-09
4049389E0BaFe2DC6EbBA5be,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-27,2022-01-18
BCaC3B7e53d3712241406407,Pfizer,mRNA,Comirnaty,2021-03-26,2021-09-08
aA8bcBAfa38D300283361570,Pfizer,mRNA,Comirnaty,2020-12-16,2021-06-05
173177e2ad1C809904F0B09a,Moderna,mRNA,Mrna-1273,2020-12-06,2021-04-20
3AB6dA6F9530070807344907,Astrazeneca,Viral vector,Vaxzevria,2021-02-19,2021-08-12
dbC2d87DeE9a593956124920,Pfizer,mRNA,Comirnaty,2021-06-18,2021-11-13
7281E7EA81C4219094495819,Pfizer,mRNA,Comirnaty,2020-12-19,2021-06-14
17865990f3e8e8b3A7482198,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-24,2021-06-29
918900565D8c52B77ded3cF1,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-27,2022-01-02
d7E49C3F2d42026140767921,Astrazeneca,Viral vector,Vaxzevria,2021-02-15,2021-07-03
0aAbD460ecD1174392770934,Pfizer,mRNA,Comirnaty,2021-08-07,2022-01-04
9193013DE6f6AF75bD9230F9,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-13,2021-11-27
9a58Ab437c5d431498137273,Pfizer,mRNA,Comirnaty,2021-09-23,2022-03-22
e7a0C8bFa058459937384747,Astrazeneca,Viral vector,Vaxzevria,2021-08-05,2022-01-20
6553205B73cB2117721D3C4a,Moderna,mRNA,Mrna-1273,2021-09-11,2022-03-01
9623364091D63fecaCA00C44,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-09-15,2022-03-05
891965Aa12c9206901CCdBBe,Moderna,mRNA,Mrna-1273,2021-06-03,2021-11-23
9901240Fb92FDC0D8BcF4c19,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-22,2021-04-26
6EEC91A6f4Cb734407239766,Pfizer,mRNA,Comirnaty,2021-07-14,2021-12-31
97198739c704A817c6Eec6C6,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-14,2021-08-02
711b82917B5C765284302582,Pfizer,mRNA,Comirnaty,2021-07-18,2021-12-26
7Ee25af69c44778002980893,Astrazeneca,Viral vector,Vaxzevria,2020-12-06,2021-04-22
0FD6d3312Ee1730234580868,Pfizer,mRNA,Comirnaty,2021-02-28,2021-08-07
7943948aDAB6F2A81FD5b33c,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-11,2021-09-27
99710001bcdf6EECb1A9A570,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-05-20,2021-10-15
B2B086de1DBd548455765851,Pfizer,mRNA,Comirnaty,2021-05-22,2021-10-15
522366b412619811028F479b,Moderna,mRNA,Mrna-1273,2020-12-03,2021-04-28
a9dE7ba5db97264560191237,Astrazeneca,Viral vector,Vaxzevria,2021-03-23,2021-09-04
4ab9C848a459839572516081,Pfizer,mRNA,Comirnaty,2021-01-02,2021-06-15
ACfCCfCF7B42080190614697,Astrazeneca,Viral vector,Vaxzevria,2021-05-19,2021-11-14
57930671769CEFd6ddd6Da7a,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-17,2021-07-06
3999634CAe866035540e3fDE,Moderna,mRNA,Mrna-1273,2021-09-14,2022-02-23
25500818E9baBCba4cCacBD1,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-06-25,2021-12-11
AaCeCbBFFFA4703608901491,Pfizer,mRNA,Comirnaty,2021-09-29,2022-02-16
77630322CcCE913642BAf0Cf,Moderna,mRNA,Mrna-1273,2020-12-22,2021-05-18
7338689bFAa3737191f3dE63,Moderna,mRNA,Mrna-1273,2020-11-09,2021-04-28
b0d1E22C4EFE285404610621,Pfizer,mRNA,Comirnaty,2021-02-09,2021-06-25
34C2CcE5764B806339240727,Pfizer,mRNA,Comirnaty,2021-06-10,2021-10-23
1b8f4DfeA004458491453384,Pfizer,mRNA,Comirnaty,2021-09-04,2022-02-09
C71aDE11Fb82973447068440,Astrazeneca,Viral vector,Vaxzevria,2021-04-06,2021-09-23
95Df7d98Bd86179075603386,Astrazeneca,Viral vector,Vaxzevria,2020-12-29,2021-05-31
beB70094d913699348561310,Astrazeneca,Viral vector,Vaxzevria,2021-04-13,2021-10-09
5651700CC0efdC9F32CaF143,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-28,2022-01-22
fb6fa3aB2281509600470937,Astrazeneca,Viral vector,Vaxzevria,2021-09-29,2022-02-20
223578F9E6eB150725f34Fb4,Moderna,mRNA,Mrna-1273,2020-11-17,2021-04-15
07f2f88b4F4d740297101873,Pfizer,mRNA,Comirnaty,2021-02-13,2021-06-28
BeA9710f9B1F343118123788,Pfizer,mRNA,Comirnaty,2021-07-06,2021-11-24
1bCbD9d8a68E497444801074,Pfizer,mRNA,Comirnaty,2021-08-10,2021-12-26
926419FEA9CB2207945de0b0,Moderna,mRNA,Mrna-1273,2020-11-16,2021-04-13
6247506e52EA3651252C4D2A,Moderna,mRNA,Mrna-1273,2021-04-04,2021-09-11
Bf49Cf1e8C79635645852645,Astrazeneca,Viral vector,Vaxzevria,2021-05-25,2021-11-19
1DBfbCba9D92837975302528,Astrazeneca,Viral vector,Vaxzevria,2021-08-19,2022-01-23
166356aC041e587072444FAA,Moderna,mRNA,Mrna-1273,2021-05-07,2021-10-04
4804027873bD2cC6DBdAFa71,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-11,2021-06-24
0E91ccfecc49321050585925,Astrazeneca,Viral vector,Vaxzevria,2021-09-13,2022-02-05
3737848e2CcD573616A018f9,Moderna,mRNA,Mrna-1273,2021-08-22,2022-01-15
fAC6d477100F197339585014,Pfizer,mRNA,Comirnaty,2021-06-29,2021-11-15
5AAb79910015656761748790,Astrazeneca,Viral vector,Vaxzevria,2020-12-01,2021-05-06
50FE0dE36e07646549085899,Pfizer,mRNA,Comirnaty,2021-06-09,2021-11-11
d0E3Fe364BCF345670497532,Pfizer,mRNA,Comirnaty,2021-07-18,2021-12-05
7147490af2Ef1cdAadEb3d4c,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-28,2021-06-12
570263CcfBaE974498fD778b,Moderna,mRNA,Mrna-1273,2021-01-25,2021-07-07
2bbBfA9CB5aa177726931166,Pfizer,mRNA,Comirnaty,2020-12-03,2021-04-23
956726D6C9cc587861eEE3Ed,Moderna,mRNA,Mrna-1273,2021-06-11,2021-10-25
08Cd7df27576679863878046,Astrazeneca,Viral vector,Vaxzevria,2021-02-19,2021-07-11
190cdfC1F199506133530847,Astrazeneca,Viral vector,Vaxzevria,2021-09-15,2022-02-21
B17B2FA04b15776394381313,Astrazeneca,Viral vector,Vaxzevria,2021-09-05,2022-02-03
5dD9CEB25136488126601372,Astrazeneca,Viral vector,Vaxzevria,2021-07-20,2021-12-23
74960031d9Ef64317984aBaF,Moderna,mRNA,Mrna-1273,2020-12-19,2021-06-04
346496Aa9f798753151CfdBb,Moderna,mRNA,Mrna-1273,2021-06-12,2021-12-04
1ef69771cb57503749227047,Astrazeneca,Viral vector,Vaxzevria,2021-04-22,2021-10-02
Cb8ab7B0Cf32194096279162,Astrazeneca,Viral vector,Vaxzevria,2021-03-11,2021-09-05
DAE4f7b12af9948506267332,Pfizer,mRNA,Comirnaty,2021-03-03,2021-07-22
29677060A0B8837889Caef3a,Moderna,mRNA,Mrna-1273,2021-07-06,2021-12-26
9685998D9AEc6bc78Ebac68C,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-13,2021-08-07
3ACeAB7eFB16053723342077,Astrazeneca,Viral vector,Vaxzevria,2021-04-02,2021-09-02
9597094E7DE79247028bba65,Moderna,mRNA,Mrna-1273,2021-03-25,2021-09-16
4621972b43cA3C9b6D3e1812,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-09,2022-01-05
B0ADD0Eac4dD702481902768,Pfizer,mRNA,Comirnaty,2021-05-09,2021-10-27
2833914Dc8Fd8eFaa8dD4C9a,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-30,2022-01-25
150fbcB33b29095953296317,Astrazeneca,Viral vector,Vaxzevria,2021-03-02,2021-08-27
10871342aa03dEa5FB60E30B,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-04-24,2021-10-21
825736246d9FAD2502f9fDde,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-07-17,2021-12-10
dd3deDFbEe32429620538327,Astrazeneca,Viral vector,Vaxzevria,2021-04-11,2021-10-07
FED3bCBDccDA956821628960,Pfizer,mRNA,Comirnaty,2021-07-03,2021-12-08
Faba81B2C089926996612009,Astrazeneca,Viral vector,Vaxzevria,2021-03-13,2021-08-07
675719071278E4ceEaD8D621,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-10,2021-05-09
6810421e5FEEa76Ba2C4cB28,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-11-15,2021-04-01
9BEb2118f0D3999828362209,Pfizer,mRNA,Comirnaty,2021-08-14,2022-01-07
819563fABccA942871033db8,Moderna,mRNA,Mrna-1273,2021-07-12,2022-01-06
5C1Ef150b277616391395281,Astrazeneca,Viral vector,Vaxzevria,2021-07-16,2021-12-07
860e20BfC512665016455007,Pfizer,mRNA,Comirnaty,2021-06-19,2021-12-16
AE3D999D9d1D111186070526,Pfizer,mRNA,Comirnaty,2021-01-05,2021-06-03
132676cb70b6791513a5dEed,Moderna,mRNA,Mrna-1273,2021-01-17,2021-07-12
f115b7C298A8687149288330,Pfizer,mRNA,Comirnaty,2021-01-23,2021-07-12
1aCcA69F6b39290691193764,Astrazeneca,Viral vector,Vaxzevria,2021-08-13,2022-02-08
60684888e9b6281243fDddB5,Moderna,mRNA,Mrna-1273,2021-08-05,2021-12-21
dfC6da590Dab554384509369,Pfizer,mRNA,Comirnaty,2021-05-17,2021-11-13
266202DDcC8d4159052f46eb,Moderna,mRNA,Mrna-1273,2021-05-20,2021-10-13
4Cfe177fC960142236913568,Pfizer,mRNA,Comirnaty,2020-12-03,2021-05-21
02492298c88f632278435114,Pfizer,mRNA,Comirnaty,2020-11-18,2021-04-09
82671656AD09D5Ed6D498bcD,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-02-28,2021-07-26
12fe7ABDde30099084546228,Astrazeneca,Viral vector,Vaxzevria,2021-07-25,2022-01-13
4d20F6dc1f81284965131739,Astrazeneca,Viral vector,Vaxzevria,2021-03-26,2021-08-27
bE0d0FF5A173682586613460,Astrazeneca,Viral vector,Vaxzevria,2021-05-13,2021-11-05
9112264D0fcc8847Db326BdB,Johnson&Johnson,Viral Vector,Jnj-78436735,2020-12-12,2021-05-20
efC01cEcDD2C717076211301,Pfizer,mRNA,Comirnaty,2020-12-15,2021-04-29
308244F8c3EE56718802AE39,Moderna,mRNA,Mrna-1273,2021-01-14,2021-06-15
176d266c657f191157249694,Pfizer,mRNA,Comirnaty,2020-11-25,2021-05-16
D9cB524d8aBA738079165792,Pfizer,mRNA,Comirnaty,2020-12-30,2021-06-11
2b92e71e8Bae229829750446,Pfizer,mRNA,Comirnaty,2021-09-25,2022-02-12
8839319De81dEcf13B6ea331,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-20,2021-06-11
81Cb5d05aAEf106706981026,Pfizer,mRNA,Comirnaty,2021-02-19,2021-07-08
4950931480c8248895C8Ff1c,Moderna,mRNA,Mrna-1273,2021-06-30,2021-12-27
6709525e9c9BB14cDaF3eCAC,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-01-10,2021-06-24
6Ab8BeD3d590679011181289,Astrazeneca,Viral vector,Vaxzevria,2021-05-23,2021-10-19
132214bAe982475661CAEf9a,Moderna,mRNA,Mrna-1273,2021-03-19,2021-09-14
D06bEdDbF663672830737902,Astrazeneca,Viral vector,Vaxzevria,2021-06-14,2021-11-03
E68446AA1cc7134410495433,Pfizer,mRNA,Comirnaty,2021-04-09,2021-10-03
4274811AeDeD4624CFA19319,Johnson&Johnson,Viral Vector,Jnj-78436735,2021-08-05,2021-12-22
Ea519B358b12128314050164,Astrazeneca,Viral vector,Vaxzevria,2021-02-18,2021-07-14
